SBT Interview End Date,Week End Date,YYYY Mm,SBT Case ID,SBT Response ID,SBT Agent,SBT Channel Name,SBT Msg Created,SBT Close Date,SBT Contact Count,SBT Queue Nm,SBT Vendor Name,SBT Location Name,SBT Message Age,SBT Q1 (Email overall score),SBT Q2 (Was your issue resovled?),SBT Q201(NPS),SBT Q200(Ease of contact Customer Care),SBT Q186 (Verbatim),FCR,FCR Count
2014-07-18l,2014-07-19l,2014-07,140714-020855,1170000,lohitv,Email,2014-07-14l,2014-07-17l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5207,1,2,1,1,live chat for customer support is needed.,0,1
2014-07-18l,2014-07-19l,2014-07,140710-019185,1170156,thahasee,Email,2014-07-10l,2014-07-16l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8245,1,2,1,1,"Get your act together with Yahoo Business Mail.  I am repeatedly having problems in getting and sending my business mail.  It either will not send, or more often, it is delayed several hours.  I have reported this at least 8 times over the past few years, but the problem still persists and KI do not report it each time it occurs, because it seems fruitless.",0,1
2014-07-18l,2014-07-19l,2014-07,140708-009654,1170206,thahasee,Email,2014-07-08l,2014-07-12l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6867,3,2,1,2,,0,1
2014-07-19l,2014-07-19l,2014-07,140714-069587,1170302,thahasee,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5831,3,2,3,4,,0,1
2014-07-19l,2014-07-19l,2014-07,140714-028136,1170303,thahasee,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6537,3,2,2,4,,0,1
2014-07-19l,2014-07-19l,2014-07,140710-058586,1170429,lohitv,Email,2014-07-10l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,11716,2,2,1,1,Honestly dealing with yahoo is awful,0,1
2014-07-19l,2014-07-19l,2014-07,140714-064956,1170441,arifha,Email,2014-07-14l,2014-07-18l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,5946,2,2,2,2,,0,1
2014-07-19l,2014-07-19l,2014-07,140711-023996,1170464,lohitv,Email,2014-07-11l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,10871,1,2,1,4,You guys lie saying phone support ,0,1
2014-07-19l,2014-07-19l,2014-07,140716-049218,1170465,nadeemk,Email,2014-07-16l,2014-07-16l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,446,1,2,1,9,YOur customer service has gone so far down hill.  I have an issue right NOW that needs to be fixed.  My account is on hold FOR NO REASON.  I WILL NOW HAVE TO MOVE MY NEW DOMAIN NAME TO NETWORK SOLUTIONS SO I CAN POINT THE DNS.  YOU HAVE NOT FIXED MY ACCESS TO MY CONTROL PANEL.  I DO NOT HAVE TIME FOR YOUR INEFFICIENCIES.,0,1
2014-07-19l,2014-07-19l,2014-07,140719-010007,1170489,sindhupk,Phone,2014-07-19l,2014-07-19l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,4,8,"The person who helped me today was good.  However, it took me all afternoon yesterday and hours this morning to find a way to reach someone after I was hacked and stopped receiving my emails.  Never did find an email address for yahoo and none of the choices on the customer care phone line fit my problem.  I kept trying different options and at one point after being on hold 45 minutes I just got a fast busy signal.  You make it extremely difficult to get help.  There was nothing on your web site help section that I found to address the issue of what to do if after you been hacked you can no longer receive incoming emails from anyone.  I was beginning to wonder if any actual human people worked for Yahoo or if it is just 1 big corporate inhuman computer.",0,1
2014-07-19l,2014-07-19l,2014-07,140714-037549,1170527,sushimd,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6400,10,2,10,8,,0,1
2014-07-19l,2014-07-19l,2014-07,140714-045757,1170563,sushimd,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6272,1,2,1,1,"Have been trying to get in touch with yahoo for sometime regarding
 business web site that I have. When trying to call in, I have held
on hold for over 2 hours and finally hanging up. Have even emailed w/ no response
",0,1
2014-07-19l,2014-07-19l,2014-07,140710-040472,1170587,rameshkr,Email,2014-07-10l,2014-07-16l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7891,1,2,1,1,"I have been a small business customer with Yahoo since 2007, and I have never not been able to get customer care.  I have spent four hours on hold and not once been able to talk to someone.  I wanted to live chat, but apparently that is gone now to.  I tried the email but the person didn't understand what I needed and was of no help what so ever.  call me if you care and want to keep my business: 970-218-9406  Bill Salmon ",0,1
2014-07-19l,2014-07-19l,2014-07,140714-045563,1170670,haritas,Email,2014-07-14l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6276,1,2,1,1,Still waiting for a solution,0,1
2014-07-19l,2014-07-19l,2014-07,140718-056639,1170687,thahasee,Phone,2014-07-18l,2014-07-18l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,10,Excellent technical support!,0,1
2014-07-19l,2014-07-19l,2014-07,140710-056495,1170725,jitender,Email,2014-07-10l,2014-07-16l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7586,9,2,8,5,The issue was resolved by suggestions offered and was relatively easy to fix.,0,1
2014-07-19l,2014-07-19l,2014-07,140714-055293,1170785,haritas,Email,2014-07-14l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6128,1,2,1,1,Could not help me with basic problem,0,1
2014-07-19l,2014-07-19l,2014-07,140718-053991,1170829,abduljab,Phone,2014-07-18l,2014-07-19l,0,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,300,2,2,1,5,"The phone representative was friendly and did his job.  However, the case was escalated to a higher team, which simply said they couldn't fix the problem.  Even something as simple as a referral to or description of the type of specialist who could fix this problem would have helped, rather than being left completely stranded.",0,1
2014-07-19l,2014-07-19l,2014-07,140715-003423,1170840,bhuvanes,Phone,2014-07-15l,2014-07-18l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,5593,1,2,1,1,I was able to put a picture on Mark's Paint and Body LLC of Bandera TX yet I can't remove it. The 1st image of my silver Camry bumper needs to be removed. I told Mark to follow directions of an email you sent me but I see it is still on the site.,0,1
2014-07-19l,2014-07-19l,2014-07,140710-061622,1170982,sushimd,Email,2014-07-10l,2014-07-16l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7484,10,2,10,5,,0,1
2014-07-19l,2014-07-19l,2014-07,140716-003645,1171046,giris,Email,2014-07-16l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5588,1,2,1,1,"While other email services offer working offline for free, Yahoo does not even offer it in its paid version. Instead, the 'support' consists of sending customers to Outlook. I do use outlook for my work email, so am familiar with it, but have never been able to sync it with a yahoo business account. I am a programmer by profession, so can normally work such things out. However, as you  must get all of the various elements correct, and there is no way to debug the process, it either works the first time following the steps in your 'support' page, or it does not. There is no chat line, and no customer service response to fix problems. FAQ and Knowledge Base do not constitute support. In its present configuration it does not make sense for my company to exit Yahoo Business and go elsewhere, but if we grow to the size where it does, then I will find a provider who actually offers customer support.",0,1
2014-07-20l,2014-07-26l,2014-07,140714-036748,1171057,sindhupk,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6411,1,2,1,3,"No, We went else where for a web site.",0,1
2014-07-20l,2014-07-26l,2014-07,140712-009483,1171074,lohitv,Email,2014-07-12l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,11124,1,2,1,1,"I was misled by one of your IT experts, and another IT expert did not reply to my email.  Since then, I have sent email after email begging for help - nobody replied.  I even tried calling the Customer Service centre and was put on hold. i was told my waiting time is 30 mins, I ended up waiting an hour and still on hold.

So this is how you would treat a loyal Yahoo Webhosting customer of eight years. I have totally given up on Yahoo. I am now seeking legal options to address the loss of advertising income and damage to reputation Yahoo's incompetence and mismanagement have cost me.

I would like you to know that I will be terminating all of my services with Yahoo.  Thank god the torturous waiting and pushing me around are over.  I am looking forward to being with my new Webhost.  And you can be sure the fucked up technical support and (non) service that Yahoo has provided will be broadcast far and wide throughout the Internet.",0,1
2014-07-20l,2014-07-26l,2014-07,140707-011929,1171121,giris,Email,2014-07-07l,2014-07-11l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6795,1,2,1,1,"Yes.  This is the most disgusting ""customer support"" I have ever seen.  After being a customer for almost ten years, you have caused the problem (due to fraudulent attempts on my card, by ""Yahoo"" my bank cancelled it...leaving my yahoo account suspended)  No one would reply to my repeated requests for help, and my account is now suspended.  Finally someone from customer care agreed to phone me but I waited by the phone for two days and got no calls.   I am now trying to move my domain name to another registrar to salvage what I can of my online site and NOW I Cannot even access a transfer key.  Yahoo is an abomination and I intend to network and share that",0,1
2014-07-20l,2014-07-26l,2014-07,140711-027810,1171176,giris,Email,2014-07-11l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,12246,1,2,1,1,How do you expect us to buy more products when we can't get help with the basics(question)  I asked not to be sent a generic answer and was sent three by three different people. Each time I would have to explain AGAIN why I was having problems. I do not believe anyone even tried my site to see and example.  I gave up trying.  Your lines are always busy and it is impossible to get through.  Very sad to see a great company go downhill like this.,0,1
2014-07-20l,2014-07-26l,2014-07,140716-010118,1171221,sanjanak,Email,2014-07-16l,2014-07-19l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,5407,1,2,1,1,"I still have not been able to get in touch with anyone to answer what I believe to be a simple question.  I have gotten auto replies that my email went through, but I have not gotten a reply.  I spent over 90mins on the phone on two separate occasions with no one answering my call...will someone please resopond!",0,1
2014-07-20l,2014-07-26l,2014-07,140715-026523,1171313,sanjanak,Email,2014-07-15l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6563,1,2,1,1,I was told to call but after 45 minutes I was disconnected I want yahoo to call me 951-852-0460. My home address is public on who is what if someone kills me or my family you will be sued and held liable. ,0,1
2014-07-20l,2014-07-26l,2014-07,140714-058775,1171315,thahasee,Email,2014-07-14l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7518,1,2,1,1,The whole experience is way to difficult. If the cure is worse than the problem.,0,1
2014-07-20l,2014-07-26l,2014-07,140720-015357,1171373,deenavb,Phone,2014-07-20l,2014-07-20l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,1,2,1,10,"At this particular point in time, I am unable to send email to any of my distinct contact individuals, because as I have attempted to send a message or two as of today, it is asking me to type in a character string as a way to prevent SPAM from entering yahoo.  However, the box being shown on the computer screen does not show absolutely anything in it.  Therefore, I am not able to type in the rectangular box whatever appropriate ""character string"" it is specifically asking me to type in.  I have contacted Yahoo Customer Support Services several times, and no success whatsoever.  What else am I supposed to do as of the here and now(question)  Please let me know right away.",0,1
2014-07-20l,2014-07-26l,2014-07,140714-025934,1171424,nadeemk,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6568,1,2,1,2,YES! It used to be when I had an issue Yahoo resolved it in minutes with support STAFF on the PHONE! Now I just sit on hold for 40 min until I burn out and never get resolution. Currently tech support with Yahoo small business sucks! I'm looking for another provider. You now have a pretty crappy business model...sort of like the big cable companies. Sucky!,0,1
2014-07-20l,2014-07-26l,2014-07,140714-026173,1171508,azmathm,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6565,1,2,1,3,"I wanted a real person to help me with what has been an ongoing problem. I waited on hold for ages before giving up and emailing you. Then I have to specify what my problem is from a list, which did not adequately describe my problem. Then I get a cookie cutter response. I am actually pretty angry about this. 

We have used yahoo for the past 7 years, and I have recommended you to friends. I don't believe we will be using your services much longer.

Your customer service is virtually non-existent. I did not get a resolution to my problem. I would have preferred that I had to wait a few days until you had a staff member free to help me than to just be treated to a form letter in response to 2 months of aggravation & an hour on hold & figuring out how & what to send in an email.",0,1
2014-07-20l,2014-07-26l,2014-07,140715-067346,1171512,haritas,Email,2014-07-15l,,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,,1,2,1,10,"Absolutely,

There has been no resolution to this matter. I simply received a ""blanket"" email to the problem. I would hope that surveys such as this will allow you to pnpoint the issues and find resolve to them for customers like us.
Thank-you",0,1
2014-07-20l,2014-07-26l,2014-07,140715-020977,1171646,haritas,Email,2014-07-15l,2014-07-19l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6649,1,2,1,10,"ISSUE STILL NOT RESOLVED!!!!!!!!! 
YOU HAVE NO VALID WAY TO CONTACT ANYONE ON THE PHONE IN AN ATTEMPT TO RESOLVE. 

WHEN WE TRY TO E MAIL IT IS RETURNED.   INVALID ADDRESS.!!!!!

YOUR COMPANY IGNORES ITS ADVERTISERS!!!!!!!!!!!

YOU REFUSE TO CALL US BY PHONE TO DISCUSS AND RESOLVE ISSUE. 

SO WE ARE DONE ADVERTISING ON YAHOO AND BING UNTIL YOU CONTACT US BY PHONE TO DISCUSS AND RESOLVE THESE ISSUES!!!!!!!!!!!!

ALL WE GET FROM YOU IS FORM LETTERS!!!!!!!!
If you can't call us, then don't bother us any more with form letters!!!!!!!!",0,1
2014-07-20l,2014-07-26l,2014-07,140715-023062,1171695,lohitv,Email,2014-07-15l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6616,10,2,10,8,,0,1
2014-07-20l,2014-07-26l,2014-07,140716-006040,1171745,lohitv,Email,2014-07-16l,2014-07-19l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,5504,1,2,1,10,You're representatives just copy and paste the regular response template. I'm really disappointed and want to waste my time to reply it. Yahoo is dead.,0,1
2014-07-20l,2014-07-26l,2014-07,140720-020780,1171808,amreenb,Phone,2014-07-20l,2014-07-20l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,3,7,2,6,3,,0,1
2014-07-20l,2014-07-26l,2014-07,140720-048689,1171855,shafath,Phone,2014-07-20l,2014-07-20l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,5,2,3,5,,0,1
2014-07-20l,2014-07-26l,2014-07,140715-033943,1171859,haritas,Email,2014-07-15l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,4995,2,2,2,3,Issue for the delay of my business listing is rediculous.,0,1
2014-07-21l,2014-07-26l,2014-07,140714-067931,1172070,sushimd,Email,2014-07-14l,2014-07-18l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5876,3,2,1,1,"I tried calling yahoo customer service and sat on hold for an hour. Finalky, I emailed but needed to talk to a human being.  I had to settle for an email response which isn't taking care of my needs. ",0,1
2014-07-21l,2014-07-26l,2014-07,140716-004125,1172144,bhuvanes,Email,2014-07-16l,2014-07-20l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6997,1,2,1,3,,0,1
2014-07-21l,2014-07-26l,2014-07,140716-018279,1172213,azmathm,Email,2014-07-16l,,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,,1,2,1,1,"I should say sorry for yahoo 
It was on my dream but I can't continue with yahoo..
We have problem to receive email and they say this is not our problem !!
Refer to my Phone call [7/17/2014 11:26:51 AM] *** Call to Yahoo Small Business Technical Support:, duration 37:24. ***(GMT)",0,1
2014-07-21l,2014-07-26l,2014-07,140717-018088,1172212,sushimd,Email,2014-07-17l,2014-07-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5234,10,2,10,10,,0,1
2014-07-21l,2014-07-26l,2014-07,140715-053430,1172255,shafath,Email,2014-07-15l,2014-07-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7546,1,2,1,10,They didn;t even suggest what should I do .. which plan I need to move on to ....worst service I've seen .. very cold and unhelpful.,0,1
2014-07-21l,2014-07-26l,2014-07,140710-013046,1172319,christur,Email,2014-07-10l,2014-07-16l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8363,1,2,1,1,My Email problem is still unresolved...5 weeks on!,0,1
2014-07-21l,2014-07-26l,2014-07,140717-015970,1172327,jaditya,Email,2014-07-17l,2014-07-21l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5670,1,2,5,1,"The first two Yahoo agents who responded to my issue (Sushim and Tas)did not even try to understand it.  It was only when Suganya took over that the issue was resolved promptly and efficiently.

Thank you Suganya! ",0,1
2014-07-21l,2014-07-26l,2014-07,140720-018816,1172361,deenavb,Phone,2014-07-20l,2014-07-20l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,9,2,1,4,"Some of your CSR are Fabulous! Your archaic webdesign product stinks and OMG that cussing YAHOO ""music"" I have to listen to while on HOLD...please bring back Call Return Service.",0,1
2014-07-21l,2014-07-26l,2014-07,140716-045640,1172444,nadeemk,Email,2014-07-16l,2014-07-20l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,6245,1,2,1,1,"The ""solution"" given didn't work. I'm still saddled with a website I no longer want and do not want to pay for. I'm not happy that I can't get through to anyone on the phone, haven't for months, no matter what time I try.",0,1
2014-07-21l,2014-07-26l,2014-07,140714-031158,1172458,haritas,Email,2014-07-14l,2014-07-18l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6493,3,2,5,2,"I have been trying to have our Yahoo Local Listing updated since Mid May.  It still indicates it is ""Under Review"".  This incorrect information pertains to our office phone number and hours of operation, which is affecting our new patients significantly.  The phone number you have listed is for our after-hours emergency phone number that goes directly to the doctor's cell phone.

Lupi James E DDS
477 Garrisonville Rd, #101
Stafford
(540) 847-5874

I look forward to your reply.   Thank you.",0,1
2014-07-21l,2014-07-26l,2014-07,140716-064482,1172469,haritas,Email,2014-07-16l,2014-07-20l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5906,1,2,1,2,would like to RESOLVE Problem: Your Incident ID is: 140716-064482,0,1
2014-07-21l,2014-07-26l,2014-07,140719-019033,1172496,nadeemk,Email,2014-07-19l,2014-07-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,2031,10,2,10,10,"Arif not only solved my problem quickly and clearly, he added other material that would help me make shortcuts and later issues.",0,1
2014-07-21l,2014-07-26l,2014-07,140715-039450,1172502,nadeemk,Email,2014-07-15l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6363,2,2,3,3,"you need to get the call wait time down - would prefer the ""call Back""  feature that you had previously.
 The ability to access customer service personnel in a reasonable amount of time has decreased dramatically.
  ",0,1
2014-07-21l,2014-07-26l,2014-07,140721-017367,1172640,sanjanak,Phone,2014-07-21l,2014-07-21l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,8,,0,1
2014-07-21l,2014-07-26l,2014-07,140715-016049,1172663,jaditya,Email,2014-07-15l,,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,,1,2,1,1,email issues for business are unacceptable,0,1
2014-07-21l,2014-07-26l,2014-07,140716-064360,1172722,shafath,Email,2014-07-16l,2014-07-20l,0,SMB-CommerceCentral-Tech-FL,SMB - Agents,SMB - Agents,5908,1,2,1,1,"This issues has been going on for months I have been trying to reach someone about forwarding my domain name to another site but after 45 minutes of being on hold I get impatient and hang up. Honestly I could have avoided this if I never  choose yahoo to begin with and I thought my domain regestratition expired this June  but it was some how renewed and  I'm stuck. And calling customer service is like trying to reach the pope, but even with trying to reach the pope I could pray for a micarle",0,1
2014-07-21l,2014-07-26l,2014-07,140715-017849,1172723,lohitv,Email,2014-07-15l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6701,10,2,9,8,,0,1
2014-07-21l,2014-07-26l,2014-07,140713-018610,1172734,ashishk1,Email,2014-07-13l,2014-07-17l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6560,10,2,10,9,Very impressed!  Required one email and before I even read the reply the issue was resolved. Less than 24 hours. Thanks!!,0,1
2014-07-21l,2014-07-26l,2014-07,140716-010765,1172790,jaditya,Email,2014-07-16l,2014-07-20l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6820,8,2,5,5,,0,1
2014-07-21l,2014-07-26l,2014-07,140625-065272,1172824,abduljab,Phone,2014-06-25l,2014-07-17l,0,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,31817,2,2,5,5,"I was told at the time I called that there was a problem on the yahoo side as to why I could not access my business email on my nook, and that once that was taken care of I would be able to access my business email on the nook. Apparently, that never happened as I still can't access it.",0,1
2014-07-21l,2014-07-26l,2014-07,140716-046380,1173044,haritas,Email,2014-07-16l,2014-07-20l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6234,1,2,1,2,,0,1
2014-07-22l,2014-07-26l,2014-07,140721-050990,1173172,giris,Email,2014-07-21l,2014-07-22l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,581,10,2,7,8,"The Yahoo rep that handled this task was extremely patient and knowledgeable about what was needed. He was polite as well. And, he guided me through the whole process. Very good fellow!",0,1
2014-07-22l,2014-07-26l,2014-07,140713-001251,1173174,azmathm,Email,2014-07-13l,2014-07-17l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7119,10,2,1,10,"there many issues to use yahoo business email on microsift outlook and yahoo customer care could not resolve any issue, as hhiqatar we are disappointed with yahoo customer care.",0,1
2014-07-22l,2014-07-26l,2014-07,140716-066582,1173287,thahasee,Email,2014-07-16l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7430,7,2,7,7,"The problem is not yet solved , but I am not yet have a time to call. Will call later",0,1
2014-07-22l,2014-07-26l,2014-07,140718-007869,1173293,thahasee,Email,2014-07-18l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5588,6,2,6,9,You gave me a possible solution but did not answer my primary question. Won't know if your solution will work for several months.,0,1
2014-07-22l,2014-07-26l,2014-07,140716-059563,1173385,haritas,Email,2014-07-16l,2014-07-19l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,4574,10,2,6,1,"The problem was getting connected with someone that could help me with the problem, I waited as lond as90 minutes before a live person came on the line only to be told that he could not help me and trannsfered me to another department, after wauting another 45 minutes, I hung up and sent an email to yahoo telling them to either fix my problem or cancel my account.
Last saturday I received a call from a tech rep. who worked with me on the problem and as of today seems to have been corrected, he was pleasant, easy to work with and in my opinion saved the account.
It appears to me that you haave very qualified people working for you,however Yahoo is not able at this time to handle a very large customer base that is having problems with the system.",0,1
2014-07-22l,2014-07-26l,2014-07,140709-017340,1173393,rameshkr,Email,2014-07-09l,2014-07-12l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,5276,1,2,1,2,,0,1
2014-07-22l,2014-07-26l,2014-07,140708-066983,1173439,haritas,Email,2014-07-08l,2014-07-12l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,5786,1,2,1,1,"Hello. My problem is still not fixed. I won't ask Yahoo Customar Care for help, I asked too many times and it didn't solve my problem. Have a nice day",0,1
2014-07-22l,2014-07-26l,2014-07,140717-042433,1173449,thahasee,Email,2014-07-17l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6406,7,2,8,6,,0,1
2014-07-22l,2014-07-26l,2014-07,140716-020798,1173456,thahasee,Email,2014-07-16l,2014-07-19l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5208,1,2,2,4,I am having difficulty with my business mail under your new interface.  I sent a written question on July 16 and got an automated response that you had received my request.  As of July 22 I have heard absolutely NOTHING from your customer service.  I did get this automated request to take your survey.  Seems like you need more HUMANS to interact with your customers.,0,1
2014-07-22l,2014-07-26l,2014-07,140718-024271,1173459,haritas,Email,2014-07-18l,2014-07-22l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5256,1,2,1,6,Been trying to post an ad for my small buisness in Yahoo locals for a while. It keeps saying under review. I sent an Email to see what else I needed to do to get this completed and no luck yet. Maybe there is something about it I am not doing right or dont understand(question) I gave up.,0,1
2014-07-22l,2014-07-26l,2014-07,140718-029046,1173487,thahasee,Email,2014-07-18l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5178,1,2,3,7,I still with my issue since 26th June 2014. My incident number is: 140718-029046. Yahoo support tells me by phone that I are waiting during 5 days for review this case.,0,1
2014-07-22l,2014-07-26l,2014-07,140716-029005,1173489,christur,Email,2014-07-16l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8081,1,2,3,7,I still with my issue since 26th June 2014. My incident number is: 140718-029046. Yahoo support tells me by phone that I are waiting during 5 days for review this case.,0,1
2014-07-22l,2014-07-26l,2014-07,140718-031502,1173605,bhuvanes,Email,2014-07-18l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5135,10,2,9,8,Thank you,0,1
2014-07-22l,2014-07-26l,2014-07,140718-024205,1173639,haritas,Email,2014-07-18l,2014-07-22l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5257,1,2,2,4,"They have not fixed my accounts, Have not gotten back to me. Thinking of cancelling my Local works and other Yahoo advertisements. There is NO CUSTOMER Service for me!!!",0,1
2014-07-22l,2014-07-26l,2014-07,140715-037155,1173736,christur,Email,2014-07-15l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,9399,9,2,6,4,I wish you'd update your features on Sitebuilder. It really is not conducive to changing/updating...very labor intensive.,0,1
2014-07-22l,2014-07-26l,2014-07,140717-031632,1173739,haritas,Email,2014-07-17l,2014-07-20l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5006,1,2,1,1,"Yes and this is for the umf-teen time. (((tulsashade.com))) is not 'MY' - (TULSA SHADE'S)web site. It has been taken from me some time back. It links and directs those that click on it to my competitors. IT IS CRITICAL THAT IT NOT BE ON MY AD PAGE.. PLEASE, PLEASE, PLEASE REMOVE IT ASAP It makes my AD with you way beyond inefficient, it actually makes it work for my competitors rather than ME (TULSA SHADE)    ",0,1
2014-07-22l,2014-07-26l,2014-07,140717-057250,1173780,thahasee,Email,2014-07-17l,2014-07-22l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6151,1,2,1,1,This is the fourth time I tried to get a simple issue resolved.,0,1
2014-07-22l,2014-07-26l,2014-07,140716-066729,1173952,haritas,Email,2014-07-16l,2014-07-20l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5851,5,2,5,5,"Yahoo has cancelled my local listing account after 7 years because my credit card number has changed and apparently no one in Yahoo support knows how to update the number.  Since Yahoo could not charge the $4.95 for this month, they deactivated our business local listing without prior notice!",0,1
